lahtisymphonyorchestra|Lahti Symphony Orchestra|Lahti Symphony Orchestra||Orchestra|
lahtisymphonyorchestraosmovanska|Lahti Symphony OrchestraOsmo Vänskä|Lahti Symphony OrchestraOsmo Vänskä||Orchestra|
laks|Szymon Laks|Laks, Szymon|Laks, Szymon (1901-1983)|Composer|20th Century
lalo|Édouard Lalo|Lalo, Édouard|Lalo, Édouard (1823-1892)|Composer|Romantic
lalouette|Jean-François Lalouette|Lalouette, Jean-François|Lalouette, Jean-François (1651-1728)|Composer|Baroque
lamas|José Ángel Lamas|Lamas, José Ángel|Lamas, José Ángel (1775-1814)|Composer|Romantic
lamb|Joseph F. Lamb|Lamb, Joseph F.|Lamb, Joseph F. (1887-1960)|Composer|20th Century
lambardi|Camillo Lambardi|Lambardi, Camillo|Lambardi, Camillo (c1560-1634)|Composer|Baroque
lambe|Walter Lambe|Lambe, Walter|Lambe, Walter (fl. 1450)|Composer|Renaissance
lambert|Michel Lambert|Lambert, Michel|Lambert, Michel (1610-1696)|Composer|Baroque
lambertchaumont|Lambert Chaumont|Chaumont, Lambert|Chaumont, Lambert (c1635-1712)|Composer|Baroque
lamontdozier|Lamont Dozier|Dozier, Lamont|Dozier, Lamont|Composer|
lamothe|"Ferdinand Joseph ""Jelly Roll Morton"" LaMothe"|"LaMothe, Ferdinand Joseph ""Jelly Roll Morton"""|"LaMothe, Ferdinand Joseph ""Jelly Roll Morton"" (1890-1941)"|Composer|20th Century
lampe|John Frederick Lampe|Lampe, John Frederick|Lampe, John Frederick (1703-1751)|Composer|Classical
landi|Stefano Landi|Landi, Stefano|Landi, Stefano (1586-1639)|Composer|Baroque
landini|Francesco Landini|Landini, Francesco|Landini, Francesco (13??)|Composer|Medieval
lang|Josephine Lang|Lang, Josephine|Lang, Josephine (1815-1880)|Composer|Romantic
langa|Francesco Soto de Langa|Langa, Francesco Soto de|Langa, Francesco Soto de (1534-1619)|Composer|Baroque
langle|Honoré Langlé|Langlé, Honoré|Langlé, Honoré (1741-1807)|Composer|Classical
lanier|Nicholas Lanier|Lanier, Nicholas|Lanier, Nicholas (1588-1666)|Composer|Baroque
larionov|Ivan Larionov|Larionov, Ivan|Larionov, Ivan (1830-1889)|Composer|Romantic
larrybastian|Larry Bastian|Bastian, Larry|Bastian, Larry|Composer|
larrybyrom|Larry Byrom|Byrom, Larry|Byrom, Larry|Composer|
larsulrich|Lars Ulrich|Ulrich, Lars|Ulrich, Lars|Composer|
lasceux|Guillaume Lasceux|Lasceux, Guillaume|Lasceux, Guillaume (1740-1831)|Composer|Classical
orlandodelassus|Orlando Di Lasso|Lasso, Orlando Di|Lasso, Orlando Di (1532-1594)|Composer|Renaissance
lasso|Orlando Di Lasso|Lasso, Orlando Di|Lasso, Orlando Di (1532-1594)|Composer|Renaissance
lassus|Orlando Di Lasso|Lasso, Orlando Di|Lasso, Orlando Di (1532-1594)|Composer|Renaissance
lasson|Per Lasson|Lasson, Per|Lasson, Per (1859-1883)|Composer|Romantic
laszloczidra|László Czidra|Czidra, László||Conductor|
latilla|Gaetano Latilla|Latilla, Gaetano|Latilla, Gaetano (1711-1788)|Composer|Classical
lauffensteiner|Wolff Jakob Lauffensteiner|Lauffensteiner, Wolff Jakob|Lauffensteiner, Wolff Jakob (1676-1754)|Composer|Classical
lauramacri|Laura Macrì|Macrì, Laura|Macrì, Laura|Composer|
laurencecummings|Laurence Cummings|Cummings, Laurence||Conductor|
laurenchristy|Lauren Christy|Christy, Lauren|Christy, Lauren|Composer|
laurentbelissen|Laurent Belissen|Belissen, Laurent|Belissen, Laurent (1693-1762)|Composer|Classical
laurenti|Pietro Paolo Laurenti|Laurenti, Pietro Paolo|Laurenti, Pietro Paolo (1675-1719)|Composer|Baroque
lauriallantorni|Lauri Allan Törni|Törni, Lauri Allan|Törni, Lauri Allan|Composer|
lauriporra|Lauri Porra|Porra, Lauri|Porra, Lauri|Composer|
lauriylonen|Lauri Ylönen|Ylönen, Lauri|Ylönen, Lauri|Composer|
lauska|Franz Lauska|Lauska, Franz|Lauska, Franz (1764-1825)|Composer|Classical
lavallee|Calixa Lavallée|Lavallée, Calixa|Lavallée, Calixa (1842-1891)|Composer|Romantic
lawes|Henry Lawes|Lawes, Henry|Lawes, Henry (1595-1662)|Composer|Baroque
lawrencecole|Lawrence Cole|Cole, Lawrence|Cole, Lawrence|Composer|
lazzari|Ferdinando Antonio Lazzari|Lazzari, Ferdinando Antonio|Lazzari, Ferdinando Antonio (1678-1754)|Composer|Classical
learmontdrysdale|Learmont Drysdale|Drysdale, Learmont|Drysdale, Learmont (1866-1909)|Composer|Romantic
leaveseyes|Leaves' Eyes|Leaves' Eyes|Leaves' Eyes|Composer|
lebegue|Nicolas Lebègue|Lebègue, Nicolas|Lebègue, Nicolas (1631-1702)|Composer|Baroque
lebrun|Francesca Lebrun also Franziska Danzi Lebrun|Lebrun, Francesca Lebrun also Franziska Danzi|Lebrun, Francesca Lebrun also Franziska Danzi (1756-1791)|Composer|Classical
lechner|Leonhard Lechner|Lechner, Leonhard|Lechner, Leonhard (1553-1606)|Composer|Baroque
leclair laine|Jean-Marie Leclair l'aîné|Leclair l'aîné, Jean-Marie|Leclair l'aîné, Jean-Marie (1697-1764)|Composer|Classical
leclerc|Michel Leclerc|Leclerc, Michel|Leclerc, Michel (1914-1995)|Composer|20th Century
leemans|Pieter Leemans|Leemans, Pieter|Leemans, Pieter (1897-1980)|Composer|20th Century
lefevre|Jean-Xavier Lefèvre|Lefèvre, Jean-Xavier|Lefèvre, Jean-Xavier (1763-1829)|Composer|Classical
legrenzi|Giovanni Legrenzi|Legrenzi, Giovanni|Legrenzi, Giovanni (1626-1690)|Composer|Baroque
lehar|Franz Lehár|Lehár, Franz|Lehár, Franz (1870-1948)|Composer|Romantic
leifsegerstam|Leif Segerstam|Segerstam, Leif||Conductor|
leighton|William Leighton|Leighton, William|Leighton, William (1565-1622)|Composer|Baroque
leipziggewandhausorchestra|Leipzig Gewandhaus Orchestra|Leipzig Gewandhaus Orchestra||Orchestra|
lekeu|Guillaume Lekeu|Lekeu, Guillaume|Lekeu, Guillaume (1870-1894)|Composer|Romantic
leliocolista|Lelio Colista|Colista, Lelio|Colista, Lelio (1629-1680)|Composer|Baroque
lemmy|Lemmy|Lemmy|Lemmy|Composer|
lemmykilmister|Lemmy Kilmister|Kilmister, Lemmy|Kilmister, Lemmy|Composer|
lemoyne|Jean-Baptiste Lemoyne|Lemoyne, Jean-Baptiste|Lemoyne, Jean-Baptiste (1751-1796)|Composer|Classical
leningradphilharmonicorchestra|Leningrad Philharmonic Orchestra|Leningrad Philharmonic Orchestra||Orchestra|
lentz|Johan Nicolaas Lentz|Lentz, Johan Nicolaas|Lentz, Johan Nicolaas (c1719-1782)|Composer|Classical
leo|Leonardo Leo|Leo, Leonardo|Leo, Leonardo (1694-1744)|Composer|Baroque
leoarnaud|Leo Arnaud|Arnaud, Leo|Arnaud, Leo (1904-1991)|Composer|20th Century
leobrouwer|Leo Brouwer|Brouwer, Leo||Conductor|
leodelibes|Léo Delibes|Delibes, Léo|Delibes, Léo (1836-1891)|Composer|Romantic
leofall|Leo Fall|Fall, Leo|Fall, Leo (1873-1925)|Composer|Romantic
leonarda|Isabella Leonarda|Leonarda, Isabella|Leonarda, Isabella (1620-1704)|Composer|Baroque
leonardbernstein|Leonard Bernstein|Bernstein, Leonard|Bernstein, Leonard (1918-1990)|Conductor|20th Century
leonardcohen|Leonard Cohen|Cohen, Leonard|Cohen, Leonard|Composer|
leonarddehodemont|Léonard de Hodémont|Hodémont, Léonard de|Hodémont, Léonard de (c1575-1639)|Composer|Baroque
leonardi|Salvator Léonardi|Léonardi, Salvator|Léonardi, Salvator (1872-1938)|Composer|Romantic
leonardoleo|Leonardo Leo|Leo, Leonardo|Leo, Leonardo (1694-1744)|Composer|Baroque
leonardovinci|Leonardo Vinci|Vinci, Leonardo|Vinci, Leonardo (c1690-1730)|Composer|Baroque
leonardslatkin|Leonard Slatkin|Slatkin, Leonard||Conductor|
leonardwoodson|Leonard Woodson|Woodson, Leonard|Woodson, Leonard (1565-1641)|Composer|Baroque
leoncavallo|Ruggero Leoncavallo|Leoncavallo, Ruggero|Leoncavallo, Ruggero (1857-1919)|Composer|Romantic
leoneleoni|Leone Leoni|Leoni, Leone|Leoni, Leone (1560-1627)|Composer|Baroque
leonelpower|Leonel Power|Power, Leonel|Power, Leonel (c. 1370/85-1445)|Composer|Medieval
leonhardlechner|Leonhard Lechner|Lechner, Leonhard|Lechner, Leonhard (1553-1606)|Composer|Baroque
leoni|Leone Leoni|Leoni, Leone|Leoni, Leone (1560-1627)|Composer|Baroque
leonkrull|Leon Krull|Krull, Leon|Krull, Leon|Composer|
leonorabaroni|Leonora Baroni|Baroni, Leonora|Baroni, Leonora (1611-1670)|Composer|Baroque
leonoraduarte|Leonora Duarte|Duarte, Leonora|Duarte, Leonora (1610-1678)|Composer|Baroque
leopoldgodowsky|Leopold Godowsky|Godowsky, Leopold|Godowsky, Leopold (1870-1938)|Composer|Romantic
leopoldhofmann|Leopold Hofmann|Hofmann, Leopold|Hofmann, Leopold (1738-1793)|Composer|Classical
leopoldi holyromanemperor|Leopold I, Holy Roman Emperor|Emperor, Leopold I, Holy Roman|Emperor, Leopold I, Holy Roman (1640-1705)|Composer|Baroque
leopoldkozeluch|Leopold Kozeluch|Kozeluch, Leopold|Kozeluch, Leopold (1747-1818)|Composer|Classical
leopoldmozart|Leopold Mozart|Mozart, Leopold|Mozart, Leopold (1719-1787)|Composer|Classical
leopoldstokowski|Leopold Stokowski|Stokowski, Leopold||Conductor|
leopoldvonzenetti|Leopold von Zenetti|Zenetti, Leopold von|Zenetti, Leopold von (1805-1892)|Composer|Romantic
leosjanacek|Leoš Janáček|Janáček, Leoš|Janáček, Leoš (1854-1928)|Composer|Romantic
leroimoore|Leroi Moore|Moore, Leroi|Moore, Leroi|Composer|
leroyanderson|Leroy Anderson|Anderson, Leroy|Anderson, Leroy|Composer|
lesbio|António Marques Lésbio|Lésbio, António Marques|Lésbio, António Marques (1639-1709)|Composer|Baroque
leschetizky|Theodor Leschetizky|Leschetizky, Theodor|Leschetizky, Theodor (1830-1915)|Composer|Romantic
lesenechaldekerkado|Le Sénéchal de Kerkado|Kerkado, Le Sénéchal de|Kerkado, Le Sénéchal de (1786-1805)|Composer|Romantic
lesieurdemachy|Le Sieur de Machy|Machy, Le Sieur de|Machy, Le Sieur de (d. after 1692)|Composer|Baroque
demachy|Le Sieur de Machy|Machy, Le Sieur de|Machy, Le Sieur de (d. after 1692)|Composer|Baroque
machy|Le Sieur de Machy|Machy, Le Sieur de|Machy, Le Sieur de (d. after 1692)|Composer|Baroque
leveridge|Richard Leveridge|Leveridge, Richard|Leveridge, Richard (1670-1758)|Composer|Classical
levknipper|Lev Knipper|Knipper, Lev|Knipper, Lev (1898-1974)|Composer|20th Century
levy|Jules Levy|Levy, Jules|Levy, Jules (1838-1903)|Composer|Romantic
lewishredner|Lewis H. Redner|Redner, Lewis H.|Redner, Lewis H.|Composer|
lewpollack|Lew Pollack|Pollack, Lew|Pollack, Lew (1895-1946)|Composer|20th Century
lialios|Demetrios Lialios|Lialios, Demetrios|Lialios, Demetrios (1869-1940)|Composer|Romantic
lichfild|Henry Lichfild|Lichfild, Henry|Lichfild, Henry (died 1613)|Composer|Baroque
lickl|Johann Georg Lickl|Lickl, Johann Georg|Lickl, Johann Georg (1769-1843)|Composer|Classical
lidarti|Cristiano Giuseppe Lidarti|Lidarti, Cristiano Giuseppe|Lidarti, Cristiano Giuseppe (1730-1795)|Composer|Classical
liebe|Christian Liebe|Liebe, Christian|Liebe, Christian (1654-1708)|Composer|Baroque
liebmann|Helene Liebmann|Liebmann, Helene|Liebmann, Helene (1796-1835)|Composer|Romantic
ligeti|György Ligeti|Ligeti, György|Ligeti, György (1923-2006)|Composer|20th Century
liimatainen|Liimatainen|Liimatainen|Liimatainen|Composer|
lilhardin|Lil Hardin|Hardin, Lil|Hardin, Lil (1898-1971)|Composer|20th Century
lillo|Giuseppe Lillo|Lillo, Giuseppe|Lillo, Giuseppe (1814-1863)|Composer|Romantic
lima|Juan Serqueira de Lima|Lima, Juan Serqueira de|Lima, Juan Serqueira de (c1655-c1726)|Composer|Baroque
lindalaukamp|Linda Laukamp|Laukamp, Linda|Laukamp, Linda|Composer|
lindasundblad|Linda Sundblad|Sundblad, Linda|Sundblad, Linda|Composer|
lindathompson|Linda Thompson|Thompson, Linda|Thompson, Linda|Composer|
lindblad|Otto Lindblad|Lindblad, Otto|Lindblad, Otto (1809-1864)|Composer|Romantic
lindemann|Gottfried Lindemann|Lindemann, Gottfried|Lindemann, Gottfried (fl 1713-1741; d. 1741)|Composer|Baroque
lindyrobbins|Lindy Robbins|Robbins, Lindy|Robbins, Lindy|Composer|
liroidenavarre|Li Roi De Navarre|Navarre, Li Roi De|Navarre, Li Roi De|Composer|
lisamiddelhauve|Lisa Middelhauve|Middelhauve, Lisa|Middelhauve, Lisa|Composer|
lisinski|Vatroslav Lisinski|Lisinski, Vatroslav|Lisinski, Vatroslav (1819-1854)|Composer|Romantic
liszt|Franz Liszt|Liszt, Franz|Liszt, Franz (1811-1886)|Composer|Romantic
literes|Antonio de Literes|Literes, Antonio de|Literes, Antonio de (1673-1747)|Composer|Baroque
lithuanianchamberorchestra|Lithuanian Chamber Orchestra|Lithuanian Chamber Orchestra||Orchestra|
lithuanianstatesymphonyorchestra|Lithuanian State Symphony Orchestra|Lithuanian State Symphony Orchestra||Orchestra|
litolff|Henry Litolff|Litolff, Henry|Litolff, Henry (1818-1891)|Composer|Romantic
live|Live|Live|Live|Composer|
liveralis|Andonios Liveralis|Liveralis, Andonios|Liveralis, Andonios (1814-1842)|Composer|Romantic
livkristineespenaeskrull|Liv Kristine Espenaes Krull|Krull, Liv Kristine Espenaes|Krull, Liv Kristine Espenaes|Composer|
lobo|Alonso Lobo|Lobo, Alonso|Lobo, Alonso (1555-1617)|Composer|Baroque
locatelli|Pietro Antonio Locatelli|Locatelli, Pietro Antonio|Locatelli, Pietro Antonio (1695-1764)|Composer|Baroque
locke|Matthew Locke|Locke, Matthew|Locke, Matthew (c1621-1677)|Composer|Baroque
lodovicogiustini|Lodovico Giustini|Giustini, Lodovico|Giustini, Lodovico (1685-1743)|Composer|Baroque
lodovicogrossidaviadana|Lodovico Grossi da Viadana|Viadana, Lodovico Grossi da|Viadana, Lodovico Grossi da (1560-1627)|Composer|Renaissance
loeillet|Jacques Loeillet|Loeillet, Jacques|Loeillet, Jacques (1685-1748)|Composer|Baroque
loewe|Carl Loewe|Loewe, Carl|Loewe, Carl (1796-1869)|Composer|Romantic
logroscino|Nicola Bonifacio Logroscino|Logroscino, Nicola Bonifacio|Logroscino, Nicola Bonifacio (1698-1764)|Composer|Classical
lohner|Johann Löhner|Löhner, Johann|Löhner, Johann (1645-1705)|Composer|Baroque
lolli|Antonio Lolli|Lolli, Antonio|Lolli, Antonio (1725-1802)|Composer|Classical
lonati|Carlo Ambrogio Lonati|Lonati, Carlo Ambrogio|Lonati, Carlo Ambrogio (c1645-1710)|Composer|Baroque
london|Jean-Baptiste Loeillet of London|London, Jean-Baptiste Loeillet of|London, Jean-Baptiste Loeillet of (1680-1730)|Composer|Baroque
londonphilharmonicorchestra|London Philharmonic Orchestra|London Philharmonic Orchestra||Orchestra|
londonphilharmonicorchestra&chorus|London Philharmonic Orchestra & Chorus|London Philharmonic Orchestra & Chorus||Orchestra|
londonsinfonietta|London Sinfonietta|London Sinfonietta||Orchestra|
londonsymphonyorchestra|London Symphony Orchestra|London Symphony Orchestra||Orchestra|
londonsymphonyorchestra&chorus|London Symphony Orchestra & Chorus|London Symphony Orchestra & Chorus||Orchestra|
lonnieturner|Lonnie Turner|Turner, Lonnie|Turner, Lonnie|Composer|
lorenzani|Paolo Lorenzani|Lorenzani, Paolo|Lorenzani, Paolo (1640-1713)|Composer|Baroque
lorenzoallegri|Lorenzo Allegri|Allegri, Lorenzo|Allegri, Lorenzo (1567-1648)|Composer|Baroque
lorinmaazel|Lorin Maazel|Maazel, Lorin||Conductor|
losangeleschamberorchestra|Los Angeles Chamber Orchestra|Los Angeles Chamber Orchestra||Orchestra|
losangelesphilharmonicorchestra|Los Angeles Philharmonic Orchestra|Los Angeles Philharmonic Orchestra||Orchestra|
lotti|Antonio Lotti|Lotti, Antonio|Lotti, Antonio (c1667-1740)|Composer|Baroque
lougramm|Lou Gramm|Gramm, Lou|Gramm, Lou|Composer|
louis|Marie Emmanuelle Bayon Louis|Louis, Marie Emmanuelle Bayon|Louis, Marie Emmanuelle Bayon (1746-1825)|Composer|Classical
louisalbertbourgaultducoudray|Louis-Albert Bourgault-Ducoudray|Bourgault-Ducoudray, Louis-Albert|Bourgault-Ducoudray, Louis-Albert (1840-1910)|Composer|Romantic
louisantoinedornel|Louis-Antoine Dornel|Dornel, Louis-Antoine|Dornel, Louis-Antoine (1685-1765)|Composer|Classical
louisantoinejullien|Louis-Antoine Jullien|Jullien, Louis-Antoine|Jullien, Louis-Antoine (1812-1860)|Composer|Romantic
louisbrassin|Louis Brassin|Brassin, Louis|Brassin, Louis (1840-1884)|Composer|Romantic
louisclaudedaquin|Louis-Claude Daquin|Daquin, Louis-Claude|Daquin, Louis-Claude (1694-1772)|Composer|Classical
louisconstantin|Louis Constantin|Constantin, Louis|Constantin, Louis (c1585-1657)|Composer|Baroque
louiscouperin|Louis Couperin|Couperin, Louis|Couperin, Louis (c1626-1661)|Composer|Baroque
louisdecaixdhervelois|Louis de Caix d'Hervelois|d'Hervelois, Louis de Caix|d'Hervelois, Louis de Caix (1670-1760)|Composer|Classical
louisdemollier|Louis de Mollier|Mollier, Louis de|Mollier, Louis de (c1613-1688)|Composer|Baroque
louisefarrenc|Louise Farrenc|Farrenc, Louise|Farrenc, Louise (1804-1875)|Composer|Romantic
louisemmanueljadin|Louis-Emmanuel Jadin|Jadin, Louis-Emmanuel|Jadin, Louis-Emmanuel (1768-1853)|Composer|Classical
louisereichardt|Louise Reichardt|Reichardt, Louise|Reichardt, Louise (1779-1826)|Composer|Romantic
louisferdinand princeofprussia|Louis Ferdinand, Prince of Prussia|Prussia, Louis Ferdinand, Prince of|Prussia, Louis Ferdinand, Prince of (1772-1806)|Composer|Romantic
louisfrancoisdauprat|Louis François Dauprat|Dauprat, Louis François|Dauprat, Louis François (1781-1868)|Composer|Romantic
louisgabrielguillemain|Louis-Gabriel Guillemain|Guillemain, Louis-Gabriel|Guillemain, Louis-Gabriel (1705-1770)|Composer|Classical
louisgrabu|Louis Grabu|Grabu, Louis|Grabu, Louis (fl 1665-1693)|Composer|Baroque
louisjosephferdinandherold|Louis Joseph Ferdinand Herold|Herold, Louis Joseph Ferdinand|Herold, Louis Joseph Ferdinand (1791-1833)|Composer|Romantic
louislully|Louis Lully|Lully, Louis|Lully, Louis (1664-1734)|Composer|Baroque
louismarchand|Louis Marchand|Marchand, Louis|Marchand, Louis (1669-1732)|Composer|Baroque
louismoreaugottschalk|Louis Moreau Gottschalk|Gottschalk, Louis Moreau|Gottschalk, Louis Moreau (1829-1869)|Composer|Romantic
louisnicolasclerambault|Louis-Nicolas Clérambault|Clérambault, Louis-Nicolas|Clérambault, Louis-Nicolas (1676-1749)|Composer|Baroque
louissaladin|Louis Saladin|Saladin, Louis|Saladin, Louis (fl c1670)|Composer|Baroque
louisspohr|Louis Spohr|Spohr, Louis|Spohr, Louis (1784-1859)|Composer|Romantic
lowellmason|Lowell Mason|Mason, Lowell|Mason, Lowell|Composer|
lubeck|Vincent Lübeck|Lübeck, Vincent|Lübeck, Vincent (1654-1740)|Composer|Baroque
lucaantoniopredieri|Luca Antonio Predieri|Predieri, Luca Antonio|Predieri, Luca Antonio (1688-1767)|Composer|Baroque
lucamarenzio|Luca Marenzio|Marenzio, Luca|Marenzio, Luca (c1553-1599)|Composer|Renaissance
lucas|Elena Roussanova Lucas|Lucas, Elena Roussanova|Lucas, Elena Roussanova (b1974)|Composer|20th Century
lucasruizderibayaz|Lucas Ruiz de Ribayaz|Ribayaz, Lucas Ruiz de|Ribayaz, Lucas Ruiz de (1626-1667?)|Composer|Baroque
lucaturilli|Luca Turilli|Turilli, Luca|Turilli, Luca|Composer|
lucaturillialexstaropoli|Luca Turilli/Alex Staropoli|Staropoli, Luca Turilli/Alex|Staropoli, Luca Turilli/Alex|Composer|
lucernefestivalorchestra|Lucerne Festival Orchestra|Lucerne Festival Orchestra||Orchestra|
luchesi|Andrea Luchesi|Luchesi, Andrea|Luchesi, Andrea (1741-1801)|Composer|Classical
luciaquinciani|Lucia Quinciani|Quinciani, Lucia|Quinciani, Lucia (born c1566; fl 1611)|Composer|Baroque
lucilegretry|Lucile Grétry|Grétry, Lucile|Grétry, Lucile (1772-1790)|Composer|Romantic
lucreziaorsinavizzana|Lucrezia Orsina Vizzana|Vizzana, Lucrezia Orsina|Vizzana, Lucrezia Orsina (1590-1662)|Composer|Baroque
ludolfnielsen|Ludolf Nielsen|Nielsen, Ludolf|Nielsen, Ludolf (1876-1939)|Composer|Romantic
ludovicoroncalli|Ludovico Roncalli|Roncalli, Ludovico|Roncalli, Ludovico (1654-1713)|Composer|Baroque
ludwigaugustlebrun|Ludwig August Lebrun|Lebrun, Ludwig August|Lebrun, Ludwig August (1752-1790)|Composer|Classical
ludwigberger|Ludwig Berger|Berger, Ludwig|Berger, Ludwig (1777-1839)|Composer|Romantic
ludwigguttler|Ludwig Güttler|Güttler, Ludwig||Conductor|
ludwigmaurer|Ludwig Maurer|Maurer, Ludwig|Maurer, Ludwig (1789-1878)|Composer|Romantic
ludwigminkus|Ludwig Minkus|Minkus, Ludwig|Minkus, Ludwig (1826-1917)|Composer|Romantic
ludwigschuncke|Ludwig Schuncke|Schuncke, Ludwig|Schuncke, Ludwig (1810-1834)|Composer|Romantic
ludwigvanbeethoven|Ludwig van Beethoven|Beethoven, Ludwig van|Beethoven, Ludwig van (1770-1827)|Composer|Romantic
ludwigwenzellachnith|Ludwig Wenzel Lachnith|Lachnith, Ludwig Wenzel|Lachnith, Ludwig Wenzel (1746-1820)|Composer|Classical
lugg|John Lugg|Lugg, John|Lugg, John (1580-1647/1655)|Composer|Baroque
luigiantoniocalegari|Luigi Antonio Calegari|Calegari, Luigi Antonio|Calegari, Luigi Antonio (1780-1849)|Composer|Romantic
luigiarditi|Luigi Arditi|Arditi, Luigi|Arditi, Luigi (1822-1903)|Composer|Romantic
luigibattiferri|Luigi Battiferri|Battiferri , Luigi|Battiferri , Luigi (c1610-after 1682)|Composer|Baroque
luigiboccherini|Luigi Boccherini|Boccherini, Luigi|Boccherini, Luigi (1743-1805)|Composer|Classical
luigicastellacci|Luigi Castellacci|Castellacci, Luigi|Castellacci, Luigi (1797-1845)|Composer|Romantic
luigicherubini|Luigi Cherubini|Cherubini, Luigi|Cherubini, Luigi (1760-1842)|Composer|Classical
luigidenza|Luigi Denza|Denza, Luigi|Denza, Luigi (1846-1922)|Composer|Romantic
luigigatti|Luigi Gatti|Gatti, Luigi|Gatti, Luigi (1740-1817)|Composer|Classical
luigini|Alexandre Luigini|Luigini, Alexandre|Luigini, Alexandre (1850-1906)|Composer|Romantic
luigirossi|Luigi Rossi|Rossi, Luigi|Rossi, Luigi (1597-1653)|Composer|Baroque
luigitomasini|Luigi Tomasini|Tomasini, Luigi|Tomasini, Luigi (1741-1808)|Composer|Classical
